Unique_User_ID;Subscription_Month_Start_Date;Subscription_Month_End_Date;Cancellation_Request_Date;City_ID
42583187;03/03/2016;04/02/2016;NULL;2
42061986;3/22/16;4/21/16;24/03/2016;1
16117217;2/27/16;3/26/16;25/03/2016;3
43102058;03/03/2016;04/02/2016;NULL;1
11649774;2/28/16;3/27/16;25/03/2016;2
43519180;03/03/2016;04/02/2016;NULL;2
43638153;03/03/2016;04/02/2016;NULL;2
43702900;03/03/2016;04/02/2016;NULL;1
43810979;03/03/2016;04/02/2016;NULL;2
43837748;03/03/2016;04/02/2016;NULL;2
44079004;03/03/2016;04/02/2016;NULL;1
44109681;03/03/2016;04/02/2016;NULL;1
44543616;03/03/2016;04/02/2016;NULL;1
44566815;03/03/2016;04/02/2016;NULL;2
44571241;03/03/2016;04/02/2016;NULL;1
44911742;03/03/2016;04/02/2016;NULL;2
45143114;03/03/2016;04/02/2016;NULL;3
45302403;03/03/2016;04/02/2016;NULL;3
45603754;03/03/2016;04/02/2016;NULL;1
45639847;03/03/2016;04/02/2016;NULL;1
45651510;03/03/2016;04/02/2016;NULL;3
46380575;03/03/2016;04/02/2016;NULL;1
46423589;03/03/2016;04/02/2016;NULL;3
46651707;03/03/2016;04/02/2016;NULL;3
46695691;03/03/2016;04/02/2016;NULL;3
47224006;03/03/2016;04/02/2016;NULL;2
47235745;03/03/2016;04/02/2016;NULL;3
47479955;03/03/2016;04/02/2016;NULL;2
47972972;03/03/2016;04/02/2016;NULL;2
48067640;03/03/2016;04/02/2016;NULL;2
48092406;03/03/2016;04/02/2016;NULL;1
48119705;03/03/2016;04/02/2016;NULL;2
48202423;03/03/2016;04/02/2016;NULL;3
48337917;03/03/2016;04/02/2016;NULL;3
48575740;03/03/2016;04/02/2016;NULL;1
48933717;03/03/2016;04/02/2016;NULL;3
48947034;03/03/2016;04/02/2016;NULL;1
48993254;03/03/2016;04/02/2016;NULL;3
49145774;03/03/2016;04/02/2016;NULL;2
49527185;03/03/2016;04/02/2016;NULL;3
49563640;03/03/2016;04/02/2016;NULL;2
49733079;03/03/2016;04/02/2016;NULL;3
10052216;03/04/2016;04/03/2016;NULL;3
10527424;03/04/2016;04/03/2016;NULL;2
10642572;03/04/2016;04/03/2016;NULL;1
10719769;03/04/2016;04/03/2016;NULL;2
10932060;03/04/2016;04/03/2016;NULL;1
11726282;03/04/2016;04/03/2016;NULL;1
11971189;03/04/2016;04/03/2016;NULL;1
12219836;03/04/2016;04/03/2016;NULL;3
12407340;03/04/2016;04/03/2016;NULL;1
12566770;03/04/2016;04/03/2016;NULL;1
23613069;2/28/16;3/27/16;25/03/2016;1
13400188;03/04/2016;04/03/2016;NULL;3
13622579;03/04/2016;04/03/2016;NULL;1
13649406;03/04/2016;04/03/2016;NULL;2
13815462;03/04/2016;04/03/2016;NULL;1
13934732;03/04/2016;04/03/2016;NULL;3
14571604;03/04/2016;04/03/2016;NULL;3
14724385;03/04/2016;04/03/2016;NULL;3
14770620;03/04/2016;04/03/2016;NULL;2
37175276;2/28/16;3/27/16;25/03/2016;1
15048806;03/04/2016;04/03/2016;NULL;2
15317769;03/04/2016;04/03/2016;NULL;3
15414056;03/04/2016;04/03/2016;NULL;2
16230658;03/04/2016;04/03/2016;NULL;2
48469551;2/28/16;3/27/16;25/03/2016;3
16450286;03/04/2016;04/03/2016;NULL;2
16507554;03/04/2016;04/03/2016;NULL;3
16517529;03/04/2016;04/03/2016;NULL;1
17487196;03/04/2016;04/03/2016;NULL;2
17489358;03/04/2016;04/03/2016;NULL;1
17570930;03/04/2016;04/03/2016;NULL;1
17593610;03/04/2016;04/03/2016;NULL;3
17605551;03/04/2016;04/03/2016;NULL;2
15348078;2/29/16;3/28/16;25/03/2016;1
18258373;03/04/2016;04/03/2016;NULL;1
18517560;03/04/2016;04/03/2016;NULL;1
18752503;03/04/2016;04/03/2016;NULL;1
18799510;03/04/2016;04/03/2016;NULL;3
18962756;03/04/2016;04/03/2016;NULL;1
19244848;03/04/2016;04/03/2016;NULL;2
19973813;03/04/2016;04/03/2016;NULL;1
20621470;03/04/2016;04/03/2016;NULL;2
21051283;03/04/2016;04/03/2016;NULL;2
21456356;03/04/2016;04/03/2016;NULL;1
21515646;03/04/2016;04/03/2016;NULL;3
22144740;03/04/2016;04/03/2016;NULL;1
22206014;03/04/2016;04/03/2016;NULL;2
22540071;03/04/2016;04/03/2016;NULL;1
22710602;03/04/2016;04/03/2016;NULL;2
22782978;03/04/2016;04/03/2016;NULL;1
23040056;03/04/2016;04/03/2016;NULL;2
23241803;03/04/2016;04/03/2016;NULL;3
24254384;03/04/2016;04/03/2016;NULL;1
24489275;03/04/2016;04/03/2016;NULL;3
24499476;03/04/2016;04/03/2016;NULL;3
24753463;03/04/2016;04/03/2016;NULL;3
24785321;03/04/2016;04/03/2016;NULL;3
25496206;03/04/2016;04/03/2016;NULL;3
25673043;03/04/2016;04/03/2016;NULL;2
25692696;03/04/2016;04/03/2016;NULL;3
25725298;03/04/2016;04/03/2016;NULL;1
25959292;03/04/2016;04/03/2016;NULL;3
26395844;03/04/2016;04/03/2016;NULL;2
26944811;03/04/2016;04/03/2016;NULL;2
27020885;03/04/2016;04/03/2016;NULL;2
27057782;03/04/2016;04/03/2016;NULL;1
27269568;03/04/2016;04/03/2016;NULL;2
26498235;2/29/16;3/28/16;25/03/2016;1
27675176;03/04/2016;04/03/2016;NULL;1
27922454;03/04/2016;04/03/2016;NULL;3
28095295;03/04/2016;04/03/2016;NULL;3
40194461;2/29/16;3/28/16;25/03/2016;3
28429482;03/04/2016;04/03/2016;NULL;3
28720642;03/04/2016;04/03/2016;NULL;3
19613756;03/01/2016;3/31/16;25/03/2016;3
28747716;03/04/2016;04/03/2016;NULL;2
28935839;03/04/2016;04/03/2016;NULL;2
28969886;03/04/2016;04/03/2016;NULL;3
29052612;03/04/2016;04/03/2016;NULL;1
29233341;03/04/2016;04/03/2016;NULL;2
29437357;03/04/2016;04/03/2016;NULL;3
29972640;03/04/2016;04/03/2016;NULL;1
30138974;03/04/2016;04/03/2016;NULL;1
30458767;03/04/2016;04/03/2016;NULL;3
30602709;03/04/2016;04/03/2016;NULL;2
30711982;03/04/2016;04/03/2016;NULL;1
30992248;03/04/2016;04/03/2016;NULL;2
30993638;03/04/2016;04/03/2016;NULL;2
31817574;03/04/2016;04/03/2016;NULL;2
32262446;03/04/2016;04/03/2016;NULL;2
32703348;03/04/2016;04/03/2016;NULL;3
32815460;03/04/2016;04/03/2016;NULL;1
32894907;03/04/2016;04/03/2016;NULL;1
33030996;03/04/2016;04/03/2016;NULL;3
33128063;03/04/2016;04/03/2016;NULL;3
33228842;03/04/2016;04/03/2016;NULL;1
33394394;03/04/2016;04/03/2016;NULL;3
33685767;03/04/2016;04/03/2016;NULL;3
33988289;03/04/2016;04/03/2016;NULL;3
34237925;03/04/2016;04/03/2016;NULL;2
34302028;03/04/2016;04/03/2016;NULL;2
34570402;03/04/2016;04/03/2016;NULL;1
35048634;03/04/2016;04/03/2016;NULL;1
35125742;03/04/2016;04/03/2016;NULL;2
35127002;03/04/2016;04/03/2016;NULL;3
35792108;03/04/2016;04/03/2016;NULL;3
10920934;3/13/16;04/12/2016;25/03/2016;1
36315081;03/04/2016;04/03/2016;NULL;1
36618849;03/04/2016;04/03/2016;NULL;3
36677362;03/04/2016;04/03/2016;NULL;2
36827359;03/04/2016;04/03/2016;NULL;1
37707272;03/04/2016;04/03/2016;NULL;2
37794929;03/04/2016;04/03/2016;NULL;1
37976773;03/04/2016;04/03/2016;NULL;3
25306421;3/17/16;4/16/16;25/03/2016;3
38208360;03/04/2016;04/03/2016;NULL;1
39038047;03/04/2016;04/03/2016;NULL;2
35958956;3/18/16;4/17/16;25/03/2016;1
39915272;03/04/2016;04/03/2016;NULL;3
40366660;03/04/2016;04/03/2016;NULL;3
40568797;03/04/2016;04/03/2016;NULL;3
40664331;03/04/2016;04/03/2016;NULL;1
40706973;03/04/2016;04/03/2016;NULL;3
40714620;03/04/2016;04/03/2016;NULL;3
40891163;03/04/2016;04/03/2016;NULL;2
41161440;03/04/2016;04/03/2016;NULL;3
16687452;3/19/16;4/18/16;25/03/2016;3
41931857;03/04/2016;04/03/2016;NULL;1
42236388;03/04/2016;04/03/2016;NULL;3
42817294;03/04/2016;04/03/2016;NULL;1
43072951;03/04/2016;04/03/2016;NULL;1
43358848;03/04/2016;04/03/2016;NULL;3
43359469;03/04/2016;04/03/2016;NULL;1
43372908;03/04/2016;04/03/2016;NULL;2
43435777;03/04/2016;04/03/2016;NULL;1
43474033;03/04/2016;04/03/2016;NULL;3
24701406;2/28/16;3/27/16;26/03/2016;2
44158034;03/04/2016;04/03/2016;NULL;2
44564444;03/04/2016;04/03/2016;NULL;3
16736556;2/29/16;3/28/16;26/03/2016;1
29462533;2/29/16;3/28/16;26/03/2016;2
34642778;2/29/16;3/28/16;26/03/2016;2
46062742;03/04/2016;04/03/2016;NULL;3
46148736;03/04/2016;04/03/2016;NULL;1
46339480;03/04/2016;04/03/2016;NULL;2
46628934;03/04/2016;04/03/2016;NULL;3
47708877;03/04/2016;04/03/2016;NULL;3
47846401;03/04/2016;04/03/2016;NULL;1
47911238;03/04/2016;04/03/2016;NULL;1
48025129;03/04/2016;04/03/2016;NULL;2
48457164;03/04/2016;04/03/2016;NULL;3
48597003;03/04/2016;04/03/2016;NULL;1
48660400;03/04/2016;04/03/2016;NULL;1
48697504;03/04/2016;04/03/2016;NULL;2
48703098;03/04/2016;04/03/2016;NULL;3
48717357;03/04/2016;04/03/2016;NULL;3
49503600;03/04/2016;04/03/2016;NULL;3
49598583;03/04/2016;04/03/2016;NULL;2
49912289;03/04/2016;04/03/2016;NULL;1
10223744;03/05/2016;04/04/2016;NULL;1
10296600;03/05/2016;04/04/2016;NULL;2
16935746;03/01/2016;3/31/16;26/03/2016;1
10761771;03/05/2016;04/04/2016;NULL;3
24535330;03/02/2016;04/01/2016;26/03/2016;3
39586388;3/24/16;4/23/16;26/03/2016;3
11150100;03/05/2016;04/04/2016;NULL;3
11343637;03/05/2016;04/04/2016;NULL;3
11747304;03/05/2016;04/04/2016;NULL;1
22090264;2/28/16;3/27/16;27/03/2016;2
13540906;03/05/2016;04/04/2016;NULL;2
23273016;2/28/16;3/27/16;27/03/2016;3
14681638;03/05/2016;04/04/2016;NULL;1
15182133;03/05/2016;04/04/2016;NULL;3
29685789;2/28/16;3/27/16;27/03/2016;2
15704009;03/05/2016;04/04/2016;NULL;3
15780672;03/05/2016;04/04/2016;NULL;3
33602347;03/02/2016;04/01/2016;27/03/2016;3
16017919;03/05/2016;04/04/2016;NULL;2
16632946;03/05/2016;04/04/2016;NULL;2
16847198;03/05/2016;04/04/2016;NULL;2
16938940;03/05/2016;04/04/2016;NULL;2
17108835;03/05/2016;04/04/2016;NULL;3
17111034;03/05/2016;04/04/2016;NULL;2
17139172;03/05/2016;04/04/2016;NULL;3
17267524;03/05/2016;04/04/2016;NULL;2
17358973;03/05/2016;04/04/2016;NULL;1
17601903;03/05/2016;04/04/2016;NULL;1
44158088;03/02/2016;04/01/2016;27/03/2016;2
18588643;03/05/2016;04/04/2016;NULL;2
19021539;03/05/2016;04/04/2016;NULL;3
19152317;03/05/2016;04/04/2016;NULL;1
19275743;03/05/2016;04/04/2016;NULL;2
20155699;03/05/2016;04/04/2016;NULL;2
20201719;03/05/2016;04/04/2016;NULL;2
20224356;03/05/2016;04/04/2016;NULL;2
20385795;03/05/2016;04/04/2016;NULL;1
21089806;03/05/2016;04/04/2016;NULL;2
21517948;03/05/2016;04/04/2016;NULL;3
21957810;03/05/2016;04/04/2016;NULL;2
22615956;03/05/2016;04/04/2016;NULL;1
22670227;03/05/2016;04/04/2016;NULL;1
22970975;03/05/2016;04/04/2016;NULL;1
23223284;03/05/2016;04/04/2016;NULL;1
24297367;03/05/2016;04/04/2016;NULL;1
25224623;03/05/2016;04/04/2016;NULL;3
25295041;03/05/2016;04/04/2016;NULL;3
25588765;03/05/2016;04/04/2016;NULL;3
25601608;03/05/2016;04/04/2016;NULL;3
25652215;03/05/2016;04/04/2016;NULL;2
25863114;03/05/2016;04/04/2016;NULL;2
26101309;03/05/2016;04/04/2016;NULL;1
26134156;03/05/2016;04/04/2016;NULL;3
26148636;03/05/2016;04/04/2016;NULL;3
26439829;03/05/2016;04/04/2016;NULL;3
27185157;03/05/2016;04/04/2016;NULL;2
27461119;03/05/2016;04/04/2016;NULL;1
28376298;03/05/2016;04/04/2016;NULL;2
28151473;03/04/2016;04/03/2016;27/03/2016;3
28767836;03/05/2016;04/04/2016;NULL;1
28873522;03/05/2016;04/04/2016;NULL;2
29069238;03/05/2016;04/04/2016;NULL;2
29243200;03/05/2016;04/04/2016;NULL;2
29739397;03/05/2016;04/04/2016;NULL;1
29992363;03/05/2016;04/04/2016;NULL;2
30057984;03/05/2016;04/04/2016;NULL;3
30116540;03/05/2016;04/04/2016;NULL;2
30153352;03/05/2016;04/04/2016;NULL;2
30626753;03/05/2016;04/04/2016;NULL;1
30993197;03/05/2016;04/04/2016;NULL;3
38120062;03/04/2016;04/03/2016;27/03/2016;1
31554336;03/05/2016;04/04/2016;NULL;1
31678481;03/05/2016;04/04/2016;NULL;3
31857857;03/05/2016;04/04/2016;NULL;2
32243603;03/05/2016;04/04/2016;NULL;1
44004447;03/04/2016;04/03/2016;27/03/2016;1
32731162;03/05/2016;04/04/2016;NULL;3
32963659;03/05/2016;04/04/2016;NULL;3
32997060;03/05/2016;04/04/2016;NULL;1
33802174;03/05/2016;04/04/2016;NULL;1
33984845;03/05/2016;04/04/2016;NULL;2
34201524;03/05/2016;04/04/2016;NULL;3
34216288;03/05/2016;04/04/2016;NULL;1
34228963;03/05/2016;04/04/2016;NULL;1
49593853;03/05/2016;04/04/2016;27/03/2016;2
34617954;03/05/2016;04/04/2016;NULL;3
34672098;03/05/2016;04/04/2016;NULL;1
34836347;03/05/2016;04/04/2016;NULL;2
35011795;03/05/2016;04/04/2016;NULL;1
35224881;03/05/2016;04/04/2016;NULL;2
35350261;03/05/2016;04/04/2016;NULL;3
35846578;03/05/2016;04/04/2016;NULL;2
36806955;03/05/2016;04/04/2016;NULL;1
36891797;03/05/2016;04/04/2016;NULL;1
42680290;03/06/2016;04/05/2016;27/03/2016;1
38575428;03/05/2016;04/04/2016;NULL;2
38659283;03/05/2016;04/04/2016;NULL;3
38682608;03/05/2016;04/04/2016;NULL;2
38775705;03/05/2016;04/04/2016;NULL;3
38801898;03/05/2016;04/04/2016;NULL;2
38903643;03/05/2016;04/04/2016;NULL;2
39008998;03/05/2016;04/04/2016;NULL;1
39145386;03/05/2016;04/04/2016;NULL;3
39296957;03/05/2016;04/04/2016;NULL;3
39419598;03/05/2016;04/04/2016;NULL;1
40665568;03/05/2016;04/04/2016;NULL;3
41966404;03/05/2016;04/04/2016;NULL;2
42078980;03/05/2016;04/04/2016;NULL;2
43140596;03/05/2016;04/04/2016;NULL;3
10924824;2/29/16;3/28/16;28/03/2016;3
43685870;03/05/2016;04/04/2016;NULL;3
43761632;03/05/2016;04/04/2016;NULL;1
43789574;03/05/2016;04/04/2016;NULL;1
44142532;03/05/2016;04/04/2016;NULL;1
44143903;03/05/2016;04/04/2016;NULL;3
44291541;03/05/2016;04/04/2016;NULL;2
44483594;03/05/2016;04/04/2016;NULL;3
48946990;2/29/16;3/28/16;28/03/2016;1
44927892;03/05/2016;04/04/2016;NULL;1
44945846;03/05/2016;04/04/2016;NULL;1
45450767;03/05/2016;04/04/2016;NULL;1
45672791;03/05/2016;04/04/2016;NULL;3
45911752;03/05/2016;04/04/2016;NULL;3
46468264;03/05/2016;04/04/2016;NULL;3
46542176;03/05/2016;04/04/2016;NULL;3
46737531;03/05/2016;04/04/2016;NULL;2
46755514;03/05/2016;04/04/2016;NULL;2
46785974;03/05/2016;04/04/2016;NULL;2
47007524;03/05/2016;04/04/2016;NULL;1
47355901;03/05/2016;04/04/2016;NULL;3
47422630;03/05/2016;04/04/2016;NULL;2
47429266;03/05/2016;04/04/2016;NULL;1
47695416;03/05/2016;04/04/2016;NULL;3
48221731;03/05/2016;04/04/2016;NULL;1
48401520;03/05/2016;04/04/2016;NULL;2
48576467;03/05/2016;04/04/2016;NULL;1
48808748;03/05/2016;04/04/2016;NULL;1
49161653;03/05/2016;04/04/2016;NULL;1
49474862;03/05/2016;04/04/2016;NULL;2
15446912;03/01/2016;3/31/16;28/03/2016;1
49580250;03/05/2016;04/04/2016;NULL;3
12113681;03/02/2016;04/01/2016;28/03/2016;3
49691968;03/05/2016;04/04/2016;NULL;2
49817892;03/05/2016;04/04/2016;NULL;2
49837275;03/05/2016;04/04/2016;NULL;3
10180279;03/06/2016;04/05/2016;NULL;3
10438542;03/06/2016;04/05/2016;NULL;2
11110689;03/06/2016;04/05/2016;NULL;1
30529752;03/03/2016;04/02/2016;28/03/2016;3
11143266;03/06/2016;04/05/2016;NULL;2
14902804;03/04/2016;04/03/2016;28/03/2016;1
11958693;03/06/2016;04/05/2016;NULL;3
12154612;03/06/2016;04/05/2016;NULL;1
48421855;03/07/2016;04/06/2016;28/03/2016;3
12570996;03/06/2016;04/05/2016;NULL;1
36837362;03/09/2016;04/08/2016;28/03/2016;2
38020838;03/09/2016;04/08/2016;28/03/2016;2
13016824;03/06/2016;04/05/2016;NULL;3
13168334;03/06/2016;04/05/2016;NULL;1
13421776;03/06/2016;04/05/2016;NULL;2
37974450;03/10/2016;04/09/2016;28/03/2016;1
13870218;03/06/2016;04/05/2016;NULL;3
13986570;03/06/2016;04/05/2016;NULL;3
14141471;03/06/2016;04/05/2016;NULL;2
35183327;3/15/16;4/14/16;28/03/2016;1
14659326;03/06/2016;04/05/2016;NULL;3
14670451;03/06/2016;04/05/2016;NULL;1
15036915;03/06/2016;04/05/2016;NULL;1
15137931;03/06/2016;04/05/2016;NULL;1
15531100;03/06/2016;04/05/2016;NULL;1
16808082;03/06/2016;04/05/2016;NULL;3
17233993;03/06/2016;04/05/2016;NULL;2
17269547;03/06/2016;04/05/2016;NULL;2
17365748;03/06/2016;04/05/2016;NULL;3
17492625;03/06/2016;04/05/2016;NULL;3
17605905;03/06/2016;04/05/2016;NULL;2
17841800;03/06/2016;04/05/2016;NULL;3
17992806;03/06/2016;04/05/2016;NULL;3
18083716;03/06/2016;04/05/2016;NULL;3
18245879;03/06/2016;04/05/2016;NULL;3
19164394;03/06/2016;04/05/2016;NULL;1
19801769;03/06/2016;04/05/2016;NULL;2
19919708;03/06/2016;04/05/2016;NULL;2
21079932;03/06/2016;04/05/2016;NULL;1
21322976;03/06/2016;04/05/2016;NULL;1
21443632;03/06/2016;04/05/2016;NULL;2
21655392;03/06/2016;04/05/2016;NULL;1
21750294;03/06/2016;04/05/2016;NULL;2
22102806;03/06/2016;04/05/2016;NULL;2
22203356;03/06/2016;04/05/2016;NULL;2
22844874;03/06/2016;04/05/2016;NULL;2
23109397;03/06/2016;04/05/2016;NULL;1
23416895;03/06/2016;04/05/2016;NULL;1
23470176;03/06/2016;04/05/2016;NULL;2
23540617;03/06/2016;04/05/2016;NULL;1
23692773;03/06/2016;04/05/2016;NULL;1
23711855;03/06/2016;04/05/2016;NULL;3
23746908;03/06/2016;04/05/2016;NULL;3
23810910;03/06/2016;04/05/2016;NULL;3
24079605;03/06/2016;04/05/2016;NULL;2
24298436;03/06/2016;04/05/2016;NULL;1
24509665;03/06/2016;04/05/2016;NULL;2
45713271;3/17/16;4/16/16;28/03/2016;1
24624175;03/06/2016;04/05/2016;NULL;2
24850403;03/06/2016;04/05/2016;NULL;1
25032702;03/06/2016;04/05/2016;NULL;2
25040946;03/06/2016;04/05/2016;NULL;3
25435962;03/06/2016;04/05/2016;NULL;2
25458488;03/06/2016;04/05/2016;NULL;1
25911065;03/06/2016;04/05/2016;NULL;2
26524178;03/06/2016;04/05/2016;NULL;2
26615902;03/06/2016;04/05/2016;NULL;2
27517006;03/06/2016;04/05/2016;NULL;3
28005383;03/06/2016;04/05/2016;NULL;1
28287870;03/06/2016;04/05/2016;NULL;1
28313915;03/06/2016;04/05/2016;NULL;2
28395432;03/06/2016;04/05/2016;NULL;3
28484659;03/06/2016;04/05/2016;NULL;3
29124097;03/06/2016;04/05/2016;NULL;2
29816785;03/06/2016;04/05/2016;NULL;3
30063513;03/06/2016;04/05/2016;NULL;2
30326342;03/06/2016;04/05/2016;NULL;3
30710938;03/06/2016;04/05/2016;NULL;2
41251775;3/23/16;4/22/16;28/03/2016;1
31113818;03/06/2016;04/05/2016;NULL;1
31302812;03/06/2016;04/05/2016;NULL;1
31372252;03/06/2016;04/05/2016;NULL;2
31454696;03/06/2016;04/05/2016;NULL;2
31921209;03/06/2016;04/05/2016;NULL;2
31947839;03/06/2016;04/05/2016;NULL;3
32381290;03/06/2016;04/05/2016;NULL;1
32554832;03/06/2016;04/05/2016;NULL;1
38843704;03/01/2016;3/31/16;29/03/2016;2
40213210;03/01/2016;3/31/16;29/03/2016;3
33160556;03/06/2016;04/05/2016;NULL;3
33232118;03/06/2016;04/05/2016;NULL;2
34041847;03/06/2016;04/05/2016;NULL;2
34227433;03/06/2016;04/05/2016;NULL;1
34239679;03/06/2016;04/05/2016;NULL;1
34352847;03/06/2016;04/05/2016;NULL;1
34537274;03/06/2016;04/05/2016;NULL;1
19077955;03/03/2016;04/02/2016;29/03/2016;3
18088578;03/04/2016;04/03/2016;29/03/2016;1
35033046;03/06/2016;04/05/2016;NULL;2
35367169;03/06/2016;04/05/2016;NULL;2
35573765;03/06/2016;04/05/2016;NULL;1
35579512;03/06/2016;04/05/2016;NULL;1
35766757;03/06/2016;04/05/2016;NULL;1
35874220;03/06/2016;04/05/2016;NULL;1
36170130;03/06/2016;04/05/2016;NULL;2
36287440;03/06/2016;04/05/2016;NULL;1
36693385;03/06/2016;04/05/2016;NULL;2
37190269;03/06/2016;04/05/2016;NULL;2
37214375;03/06/2016;04/05/2016;NULL;2
37391444;03/06/2016;04/05/2016;NULL;3
37462566;03/06/2016;04/05/2016;NULL;3
37586358;03/06/2016;04/05/2016;NULL;2
37808227;03/06/2016;04/05/2016;NULL;2
37855678;03/06/2016;04/05/2016;NULL;3
37982038;03/06/2016;04/05/2016;NULL;1
38150691;03/06/2016;04/05/2016;NULL;1
38183667;03/06/2016;04/05/2016;NULL;3
38212867;03/06/2016;04/05/2016;NULL;3
38280881;03/06/2016;04/05/2016;NULL;3
38393044;03/06/2016;04/05/2016;NULL;1
38573841;03/06/2016;04/05/2016;NULL;3
38780279;03/06/2016;04/05/2016;NULL;2
38784547;03/06/2016;04/05/2016;NULL;1
38946091;03/06/2016;04/05/2016;NULL;2
39074594;03/06/2016;04/05/2016;NULL;3
39258223;03/06/2016;04/05/2016;NULL;2
39394833;03/06/2016;04/05/2016;NULL;3
39812137;03/06/2016;04/05/2016;NULL;3
40266976;03/06/2016;04/05/2016;NULL;1
40356605;03/06/2016;04/05/2016;NULL;3
40424637;03/06/2016;04/05/2016;NULL;2
40794966;03/06/2016;04/05/2016;NULL;3
41171269;03/06/2016;04/05/2016;NULL;1
41450748;03/06/2016;04/05/2016;NULL;3
41678038;03/06/2016;04/05/2016;NULL;3
41895913;03/06/2016;04/05/2016;NULL;1
42154955;03/06/2016;04/05/2016;NULL;2
11142175;03/05/2016;04/04/2016;29/03/2016;1
42743989;03/06/2016;04/05/2016;NULL;3
42895172;03/06/2016;04/05/2016;NULL;1
42926788;03/06/2016;04/05/2016;NULL;1
43105281;03/06/2016;04/05/2016;NULL;3
43576791;03/06/2016;04/05/2016;NULL;1
43638451;03/06/2016;04/05/2016;NULL;3
43819879;03/06/2016;04/05/2016;NULL;3
11136512;03/06/2016;04/05/2016;29/03/2016;2
44172333;03/06/2016;04/05/2016;NULL;1
44205805;03/06/2016;04/05/2016;NULL;1
44285413;03/06/2016;04/05/2016;NULL;2
44338608;03/06/2016;04/05/2016;NULL;1
44345558;03/06/2016;04/05/2016;NULL;1
45105923;03/06/2016;04/05/2016;NULL;3
45360285;03/06/2016;04/05/2016;NULL;3
45878469;03/06/2016;04/05/2016;NULL;1
46384836;03/06/2016;04/05/2016;NULL;1
46617595;03/06/2016;04/05/2016;NULL;3
46692681;03/06/2016;04/05/2016;NULL;3
46701277;03/06/2016;04/05/2016;NULL;1
45394879;03/07/2016;04/06/2016;29/03/2016;2
47379168;03/06/2016;04/05/2016;NULL;1
47628747;03/06/2016;04/05/2016;NULL;1
48130022;03/06/2016;04/05/2016;NULL;3
49127829;03/06/2016;04/05/2016;NULL;2
10056378;03/07/2016;04/06/2016;NULL;1
10134793;03/07/2016;04/06/2016;NULL;1
16461091;03/11/2016;04/10/2016;29/03/2016;1
10320935;03/07/2016;04/06/2016;NULL;1
10511629;03/07/2016;04/06/2016;NULL;2
11470500;03/07/2016;04/06/2016;NULL;1
11575295;03/07/2016;04/06/2016;NULL;3
11638970;03/07/2016;04/06/2016;NULL;1
11699661;03/07/2016;04/06/2016;NULL;1
12248574;03/07/2016;04/06/2016;NULL;2
12266016;03/07/2016;04/06/2016;NULL;3
12356389;03/07/2016;04/06/2016;NULL;1
12661050;03/07/2016;04/06/2016;NULL;3
13084094;03/07/2016;04/06/2016;NULL;3
13413730;03/07/2016;04/06/2016;NULL;3
13553714;03/07/2016;04/06/2016;NULL;3
13679082;03/07/2016;04/06/2016;NULL;1
13866609;03/07/2016;04/06/2016;NULL;1
13945515;03/07/2016;04/06/2016;NULL;2
14272157;03/07/2016;04/06/2016;NULL;2
28211874;3/14/16;4/13/16;29/03/2016;1
14952044;03/07/2016;04/06/2016;NULL;3
14984103;03/07/2016;04/06/2016;NULL;2
15469715;03/07/2016;04/06/2016;NULL;3
15558592;03/07/2016;04/06/2016;NULL;3
27756455;3/17/16;4/16/16;29/03/2016;2
16447597;03/07/2016;04/06/2016;NULL;3
16894924;03/07/2016;04/06/2016;NULL;2
17361842;03/07/2016;04/06/2016;NULL;1
17737078;03/07/2016;04/06/2016;NULL;1
17939825;03/07/2016;04/06/2016;NULL;2
19033526;03/01/2016;3/31/16;30/03/2016;3
18689972;03/07/2016;04/06/2016;NULL;3
19139405;03/07/2016;04/06/2016;NULL;3
19234538;03/07/2016;04/06/2016;NULL;1
29348280;03/01/2016;3/31/16;30/03/2016;1
19578858;03/07/2016;04/06/2016;NULL;3
19641792;03/07/2016;04/06/2016;NULL;3
19665390;03/07/2016;04/06/2016;NULL;1
19733520;03/07/2016;04/06/2016;NULL;2
20317549;03/07/2016;04/06/2016;NULL;1
20495246;03/07/2016;04/06/2016;NULL;2
20519704;03/07/2016;04/06/2016;NULL;1
20528341;03/07/2016;04/06/2016;NULL;2
20962709;03/07/2016;04/06/2016;NULL;3
21260380;03/07/2016;04/06/2016;NULL;2
37256268;03/01/2016;3/31/16;30/03/2016;1
12893549;03/02/2016;04/01/2016;30/03/2016;2
21967133;03/07/2016;04/06/2016;NULL;2
22253367;03/07/2016;04/06/2016;NULL;3
22789278;03/07/2016;04/06/2016;NULL;1
22873204;03/07/2016;04/06/2016;NULL;3
15382693;03/02/2016;04/01/2016;30/03/2016;1
23395192;03/07/2016;04/06/2016;NULL;1
23796671;03/07/2016;04/06/2016;NULL;1
23801099;03/07/2016;04/06/2016;NULL;3
33780258;03/02/2016;04/01/2016;30/03/2016;3
24533789;03/07/2016;04/06/2016;NULL;1
24897608;03/07/2016;04/06/2016;NULL;1
25327634;03/07/2016;04/06/2016;NULL;2
25771804;03/07/2016;04/06/2016;NULL;2
25775676;03/07/2016;04/06/2016;NULL;1
25867275;03/07/2016;04/06/2016;NULL;2
26245795;03/07/2016;04/06/2016;NULL;2
26605192;03/07/2016;04/06/2016;NULL;1
27326562;03/07/2016;04/06/2016;NULL;1
27422095;03/07/2016;04/06/2016;NULL;3
